class,Question_count,First_ratio,Second_ratio,Tag_count,pos_ratio,neg_ratio,subjectivity,polarity,senti_diffs_per_ref,Sticker_count,Text_len,Count_space_mistake,effort_ratio,effort_img_ratio,Left,Center,Right,Justify,img img img img img,img img img img text,img img img text img,img img text img img,img img text img text,img text img img img,img text img img text,img text img text img,text img img img img,text img img img text,text img img text img,text img text img img,text img text img text
0,2.280711825487945,0.0015549270239374902,0.00014199041016896955,5.566590126291619,0.04056478602384249,0.03434622136541712,0.0749110073881114,-0.08532922365415992,0.00621856465957337,0.8765786452353617,1462.110792204363,46.89380022962113,1.0276899385157654,1.137122732138499,4.210677382319173,44.19115958668198,0.45407577497129736,4.654420206659013,0.002765657064955758,0.005189843814901287,0.022927576332330814,0.04457269521642904,0.2463701082469427,0.024737229937946068,0.2864329910403482,0.57699404690735,0.005066715634002261,0.02352626873277462,0.27213528507370205,0.2591290895730756,0.4874162260390433
1,1.9654414074772228,0.0014009378401032458,0.00015711895989106475,4.6453031731071315,0.038323036546056455,0.03455215954729988,0.07287519608675877,-0.05543946795170125,0.0037708770053539514,0.38485705309456486,1396.7415960446115,45.20153942821238,1.006571790244661,0.8918579791525146,4.212849513038014,54.57759974866478,0.2519635563933396,3.665409990574929,0.0015941143398301837,0.002027493280499067,0.002895811607848613,0.0016861370101075748,0.012271128128577335,0.007240257128896702,0.024147932858086057,0.6375732768795108,0.00259369173967567,0.0054921833017758225,0.011172317386994412,0.027508659081920815,0.7434008940246931
2,1.6130558183538315,0.001547033867403005,0.00020898800068241692,5.420056764427625,0.040696576107995326,0.038083097598297797,0.0787796737015627,-0.04348292499392562,0.0026134785144278872,0.34720908230842007,1377.6631977767265,40.34437086092715,1.0299644368039338,1.4111668295549096,6.489120151371807,28.927152317880793,0.47587511825922424,7.095553453169347,0.16465300167285618,0.21263727405431793,0.29098653384690687,0.2119238865052662,0.17191829718254092,0.31763938994857954,0.12480270405701623,0.28099414435174996,0.215960532617696,0.18750944931728916,0.12979518776511204,0.19201124865907732,0.20973109619663308
3,192.25,0.0019077197635061541,0.00021904922440840285,0.0,0.040670259929325075,0.049636719876147775,0.09030697980547286,0.09699641263261582,-0.008966459946822693,0.0,768458.0,15749.0,101.00052098363298,2.3302961275626424,25.25,1.75,1.75,828.25,0.0,0.0,0.0,0.0,0.02666803407366664,0.0,0.025795798431779635,0.17975767176505242,0.0,0.0,0.027316142884864208,0.02427180569308228,0.16575668906506116
4,28.0,0.002094582478232282,0.00012452927932415472,0.0,0.027148298427840004,0.041072821185166766,0.06822111961300678,0.20410868124585813,-0.013924522757326764,0.0,401512.0,12638.0,33.28064910366655,0.0,6663.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.8782148260211801,0.001768015667752872,0.0006170115273581516,2.9508320726172466,0.028657378248409707,0.033006961406069554,0.06166433947823132,0.02573601013472707,-0.0043495829814117325,0.0037821482602118004,1026.4546159833596,22.65052950075643,0.5775835105669241,0.09909452774994117,3.279122541603631,4.970499243570348,0.8555219364599093,4.667170953101362,0.0,0.0,0.0,0.0,0.0,0.0,0.0007564296520423601,0.00154909111475357,0.0,0.012859304084720122,0.0007564296520423601,0.0,0.009396105436371536
6,0.8379396984924623,0.0010716052218098537,7.452202352060345e-05,4.36180904522613,0.02420477040415499,0.023614111319567446,0.04781888140713937,-0.017017842150301263,0.0005906594011704609,0.23618090452261306,706.7010081909558,18.60678391959799,0.4577075240157619,2.151624341035944,11.201005025125628,57.20854271356784,1.0125628140703518,13.251256281407036,0.9541326377254091,0.08679264230416259,0.03787682098352653,0.02768180588761899,0.014482617069272426,0.0469909211035062,0.009923990306435078,0.0296821130165583,0.09299366978218489,0.002653244074690457,0.010812088477591112,0.021750874861707924,0.02420203372123545
7,2.009831460674157,0.0016000870819444422,0.00013177292402030073,5.428370786516854,0.04002796810117652,0.03402002789559607,0.07404799599536811,-0.09071262999045158,0.006007940206984955,1.1882022471910112,1418.0210674297753,47.08426966292135,1.0242661575968555,1.2191260151294765,6.129213483146067,29.646067415730336,0.23595505617977527,5.515449438202247,0.011649752697720459,0.015506077233587176,0.07111581537846459,0.4473748605103095,0.18441412369622048,0.07127257771340888,0.4907573988077231,0.2291211686658583,0.015343256267164308,0.07149066179139063,0.4977967947775009,0.17498519592554967,0.15564735987047623
